11/07/2025,01:52:02,30.3,48.4,1053
11/07/2025,01:52:05,30.3,48.3,1055
11/07/2025,01:52:08,30.3,48.3,1057
11/07/2025,01:52:11,30.3,48.4,1051
11/07/2025,01:52:14,30.3,48.3,1055
11/07/2025,01:52:18,30.3,48.4,1054
11/07/2025,01:52:21,30.3,48.4,1056
11/07/2025,01:52:24,30.3,48.4,1054
11/07/2025,01:52:27,30.3,48.4,1055
11/07/2025,01:52:30,30.3,48.4,1054
11/07/2025,01:52:33,30.3,48.4,1052
11/07/2025,01:52:36,30.3,48.4,1051
11/07/2025,01:52:39,30.3,48.4,1054
11/07/2025,01:52:42,30.3,48.4,1053
11/07/2025,01:52:46,30.3,48.4,1052
11/07/2025,01:52:49,30.3,48.4,1053
11/07/2025,01:52:52,30.3,48.5,1053
11/07/2025,01:52:55,30.3,48.4,1053
11/07/2025,01:52:58,30.3,48.4,1053
11/07/2025,01:53:01,30.3,48.4,1053
11/07/2025,01:53:04,30.3,48.4,1051
11/07/2025,01:53:08,30.3,48.4,1050
11/07/2025,01:53:11,30.3,48.4,1053
11/07/2025,01:53:14,30.3,48.4,1052
11/07/2025,01:53:17,30.3,48.4,1057
11/07/2025,01:53:20,30.3,48.4,1055
11/07/2025,01:53:23,30.3,48.4,1051
11/07/2025,01:53:26,30.3,48.4,1052
11/07/2025,01:53:29,30.3,48.4,1050
11/07/2025,01:53:32,30.3,48.5,1047
11/07/2025,01:53:36,30.3,48.5,1051
11/07/2025,01:53:39,30.3,48.4,1051
11/07/2025,01:53:42,30.3,48.4,1051
11/07/2025,01:53:45,30.3,48.5,1053
11/07/2025,01:53:48,30.3,48.4,1056
11/07/2025,01:53:51,30.3,48.4,1049
11/07/2025,01:53:55,30.3,48.4,1053
11/07/2025,01:53:58,30.3,48.4,1051
11/07/2025,01:54:01,30.3,48.4,1050
11/07/2025,01:54:04,30.3,48.4,1049
11/07/2025,01:54:07,30.3,48.4,1047
11/07/2025,01:54:10,30.3,48.4,1052
11/07/2025,01:54:13,30.3,48.4,1047
11/07/2025,01:54:17,30.3,48.4,1047
11/07/2025,01:54:20,30.3,48.4,1051
11/07/2025,01:54:23,30.3,48.5,1049
11/07/2025,01:54:26,30.3,48.4,1046
11/07/2025,01:54:29,30.3,48.4,1056
11/07/2025,01:54:32,30.3,48.4,1053
11/07/2025,01:54:35,30.3,48.4,1047
11/07/2025,01:54:38,30.3,48.4,1049
11/07/2025,01:54:41,30.3,48.4,1049
11/07/2025,01:54:45,30.3,48.4,1049
11/07/2025,01:54:48,30.3,48.4,1047
11/07/2025,01:54:51,30.3,48.4,1049
11/07/2025,01:54:54,30.3,48.4,1055
11/07/2025,01:54:57,30.3,48.4,1052
11/07/2025,01:55:00,30.3,48.4,1053
11/07/2025,01:55:03,30.3,48.4,1050
11/07/2025,01:55:07,30.3,48.4,1050
11/07/2025,01:55:10,30.3,48.4,1052
11/07/2025,01:55:13,30.3,48.4,1055
11/07/2025,01:55:16,30.3,48.4,1052
11/07/2025,01:55:19,30.3,48.4,1050
11/07/2025,01:55:22,30.3,48.4,1050
11/07/2025,01:55:25,30.3,48.4,1054
11/07/2025,01:55:29,30.3,48.4,1047
11/07/2025,01:55:32,30.3,48.4,1050
11/07/2025,01:55:35,30.3,48.4,1049
11/07/2025,01:55:38,30.3,48.3,1050
11/07/2025,01:55:41,30.4,48.4,1049
11/07/2025,01:55:44,30.4,48.4,1047
11/07/2025,01:55:47,30.3,48.4,1050
11/07/2025,01:55:50,30.3,48.4,1049
11/07/2025,01:55:53,30.3,48.4,1056
11/07/2025,01:55:57,30.4,48.4,1050
11/07/2025,01:56:00,30.4,48.4,1047
11/07/2025,01:56:03,30.4,48.3,1046
11/07/2025,01:56:06,30.4,48.3,1051
11/07/2025,01:56:09,30.4,48.3,1048
11/07/2025,01:56:12,30.4,48.3,1051
11/07/2025,01:56:15,30.4,48.3,1053
11/07/2025,01:56:19,30.4,48.4,1050
11/07/2025,01:56:22,30.4,48.4,1050
11/07/2025,01:56:25,30.4,48.3,1047
11/07/2025,01:56:28,30.4,48.3,1050
11/07/2025,01:56:31,30.4,48.3,1051
11/07/2025,01:56:34,30.4,48.3,1047
11/07/2025,01:56:37,30.4,48.3,1055
11/07/2025,01:56:40,30.4,48.3,1049
11/07/2025,01:56:44,30.4,48.3,1048
11/07/2025,01:56:47,30.4,48.3,1042
11/07/2025,01:56:50,30.4,48.3,1049
11/07/2025,01:56:53,30.4,48.3,1052
11/07/2025,01:56:56,30.4,48.3,1051
11/07/2025,01:56:59,30.4,48.3,1046
11/07/2025,01:57:02,30.4,48.3,1047
11/07/2025,01:57:05,30.4,48.4,1051
11/07/2025,01:57:09,30.4,48.4,1050
11/07/2025,01:57:12,30.4,48.4,1052
11/07/2025,01:57:15,30.4,48.3,1047
11/07/2025,01:57:18,30.4,48.3,1053
11/07/2025,01:57:21,30.4,48.3,1047
11/07/2025,01:57:24,30.4,48.3,1049
11/07/2025,01:57:27,30.4,48.3,1047
11/07/2025,01:57:30,30.4,48.3,1051
11/07/2025,01:57:34,30.4,48.3,1053
11/07/2025,01:57:37,30.4,48.3,1055
11/07/2025,01:57:40,30.4,48.3,1050
11/07/2025,01:57:43,30.4,48.4,1053
11/07/2025,01:57:46,30.4,48.4,1051
11/07/2025,01:57:49,30.4,48.4,1054
11/07/2025,01:57:53,30.4,48.4,1051
11/07/2025,01:57:56,30.4,48.4,1054
11/07/2025,01:57:59,30.4,48.4,1055
11/07/2025,01:58:02,30.4,48.4,1054
11/07/2025,01:58:05,30.4,48.4,1057
11/07/2025,01:58:08,30.4,48.4,1053
11/07/2025,01:58:11,30.4,48.4,1053
11/07/2025,01:58:15,30.4,48.4,1055
11/07/2025,01:58:18,30.4,48.3,1055
11/07/2025,01:58:21,30.4,48.4,1054
11/07/2025,01:58:24,30.4,48.4,1057
11/07/2025,01:58:27,30.4,48.3,1056
11/07/2025,01:58:30,30.4,48.3,1055
11/07/2025,01:58:33,30.4,48.4,1056
11/07/2025,01:58:36,30.4,48.3,1054
11/07/2025,01:58:40,30.5,48.3,1057
11/07/2025,01:58:43,30.5,48.3,1056
11/07/2025,01:58:46,30.4,48.3,1055
11/07/2025,01:58:49,30.4,48.3,1061
11/07/2025,01:58:52,30.5,48.3,1056
11/07/2025,01:58:55,30.4,48.3,1054
11/07/2025,01:58:58,30.5,48.3,1057
11/07/2025,01:59:02,30.4,48.3,1057
11/07/2025,01:59:05,30.4,48.3,1059
11/07/2025,01:59:08,30.4,48.3,1057
11/07/2025,01:59:11,30.4,48.3,1058
11/07/2025,01:59:14,30.4,48.3,1055
11/07/2025,01:59:17,30.4,48.3,1052
11/07/2025,01:59:20,30.5,48.3,1058
11/07/2025,01:59:24,30.5,48.3,1057
11/07/2025,01:59:27,30.5,48.4,1057
11/07/2025,01:59:30,30.5,48.3,1056
11/07/2025,01:59:33,30.5,48.4,1055
11/07/2025,01:59:36,30.5,48.4,1058
11/07/2025,01:59:39,30.5,48.4,1053
11/07/2025,01:59:42,30.4,48.3,1057
11/07/2025,01:59:45,30.5,48.3,1056
11/07/2025,01:59:48,30.5,48.3,1057
11/07/2025,01:59:52,30.5,48.3,1059
11/07/2025,01:59:55,30.5,48.3,1056
11/07/2025,01:59:58,30.5,48.3,1058
11/07/2025,02:00:01,30.5,48.3,1058
11/07/2025,02:00:04,30.5,48.3,1057
11/07/2025,02:00:07,30.5,48.3,1057
11/07/2025,02:00:10,30.5,48.3,1057
11/07/2025,02:00:14,30.5,48.3,1056
